Date,Fund_A,Fund_B,Fund_C,Fund_D
2017-08-28,125.04,129.8,137.9,109.09
2017-08-29,124.19,130.48,136.49,109.13
2017-08-30,122.79,129.81,139.52,109.13
2017-08-31,120.81,130.77,140.01,109.15
2017-09-01,122.57,130.55,140.11,109.15
2017-09-02,123.38,131.72,138.81,109.17
2017-09-03,123.37,132.43,140.78,109.17
2017-09-04,123.75,130.04,141.7,109.19
2017-09-05,122.5,129.25,142.8,109.2
2017-09-06,125.41,130.06,142.04,109.21
2017-09-07,125.61,130.22,143.49,109.21
2017-09-08,125.8,129.42,145.08,109.24
2017-09-09,126.71,128.94,144.04,109.26
2017-09-10,127.34,127.45,141.78,109.26
2017-09-11,127.67,127.41,142.81,109.28
2017-09-12,126.77,129.23,140.32,109.29
2017-09-13,127.39,129.92,140.64,109.31
2017-09-14,129.73,131.76,139.99,109.32
2017-09-15,131.44,132.53,142.04,109.33
2017-09-16,133.48,133.42,141.47,109.35
2017-09-17,132.9,135.12,143.36,109.35
2017-09-18,131.72,135.48,142.59,109.35
2017-09-19,131.62,135.36,144.32,109.37
2017-09-20,131.75,136.28,147.86,109.41
2017-09-21,133.17,137.57,146.13,109.43
2017-09-22,131.12,137.19,146.7,109.44
2017-09-23,133.08,136.61,151.49,109.45
2017-09-24,132.94,136.77,151.69,109.48
2017-09-25,132.46,137.52,151.87,109.48
2017-09-26,131.26,138.25,153.34,109.48
2017-09-27,129.28,137.06,153.49,109.52
2017-09-28,130.35,138.76,150.58,109.52
2017-09-29,130.49,138.24,152.64,109.55
2017-09-30,128.97,138.05,149.23,109.59
2017-10-01,127.46,137.3,148.6,109.61
2017-10-02,127.11,139.69,150.76,109.61
2017-10-03,129.18,139.94,150.22,109.62
2017-10-04,128.92,139.24,149.1,109.62
2017-10-05,127.16,140.03,150.69,109.62
2017-10-06,126.92,140.75,149.3,109.63
2017-10-07,126.65,140.62,147.29,109.66
2017-10-08,123.53,141.41,147.84,109.66
2017-10-09,123.52,140.72,147.6,109.67
2017-10-10,123.3,140.32,145.58,109.67
2017-10-11,124.16,138.6,146.73,109.71
2017-10-12,126.4,137.49,147.59,109.71
2017-10-13,127.8,139.1,147.06,109.71
2017-10-14,127.54,140.58,146.64,109.71
2017-10-15,126.27,140.68,147.51,109.73
2017-10-16,129.42,142.19,149.63,109.73
2017-10-17,129.55,142.09,149.22,109.75
2017-10-18,129.62,141.91,150.42,109.75
2017-10-19,129.65,142.0,151.49,109.75
2017-10-20,129.94,141.93,153.11,109.75
2017-10-21,129.82,141.78,153.26,109.77
2017-10-22,129.18,142.84,151.73,109.8
2017-10-23,128.57,143.02,151.01,109.82
2017-10-24,128.58,143.7,151.68,109.82
2017-10-25,127.98,144.67,154.97,109.82
2017-10-26,127.18,145.07,154.19,109.83
2017-10-27,127.36,144.23,155.71,109.83
2017-10-28,127.11,143.05,155.2,109.83
2017-10-29,128.98,143.22,155.48,109.88
2017-10-30,125.85,143.11,158.3,109.88
2017-10-31,127.21,143.23,159.78,109.88
2017-11-01,128.76,143.25,157.6,109.88
2017-11-02,126.33,145.64,156.64,109.88
2017-11-03,125.97,144.47,159.01,109.95
2017-11-04,125.59,142.71,159.35,110.01
2017-11-05,123.99,143.05,157.34,110.04
2017-11-06,123.13,142.75,155.94,110.04
2017-11-07,121.9,143.08,157.29,110.08
2017-11-08,123.99,143.64,159.19,110.08
2017-11-09,125.14,144.85,159.3,110.12
2017-11-10,126.7,143.52,163.99,110.15
2017-11-11,127.62,143.06,165.64,110.15
2017-11-12,126.32,143.49,165.26,110.19
2017-11-13,125.75,144.22,163.8,110.19
2017-11-14,126.39,146.26,162.06,110.19
2017-11-15,125.0,147.19,162.77,110.23
2017-11-16,125.89,147.18,161.94,110.24
2017-11-17,125.66,146.4,165.18,110.26
2017-11-18,125.27,145.92,168.08,110.32
2017-11-19,126.17,145.42,169.4,110.32
2017-11-20,126.75,146.06,167.2,110.32
2017-11-21,126.37,146.34,166.0,110.38
2017-11-22,127.82,145.16,168.5,110.4
2017-11-23,126.58,144.81,167.5,110.4
2017-11-24,127.37,145.65,169.77,110.4
2017-11-25,128.13,146.01,170.79,110.4
2017-11-26,127.82,146.58,170.98,110.4
2017-11-27,128.26,146.97,169.69,110.42
2017-11-28,126.82,148.52,169.59,110.43
2017-11-29,127.98,148.78,170.05,110.44
2017-11-30,127.81,148.46,172.17,110.44
2017-12-01,127.24,147.65,170.51,110.45
2017-12-02,128.56,147.93,170.09,110.45
2017-12-03,127.76,145.72,170.26,110.46
2017-12-04,126.13,145.59,171.66,110.5
2017-12-05,124.35,145.44,169.96,110.5
2017-12-06,125.11,144.24,167.49,110.52
2017-12-07,123.66,143.44,168.88,110.52
2017-12-08,125.78,144.22,166.04,110.55
2017-12-09,123.39,144.47,168.6,110.57
2017-12-10,125.43,144.6,168.39,110.58
2017-12-11,125.73,144.92,165.5,110.59
2017-12-12,125.67,145.04,164.67,110.64
2017-12-13,125.08,146.22,165.48,110.66
2017-12-14,125.61,146.38,164.55,110.66
2017-12-15,125.62,145.08,164.68,110.67
2017-12-16,126.98,146.62,166.17,110.67
2017-12-17,127.18,147.0,165.87,110.68
2017-12-18,127.41,146.5,164.18,110.68
2017-12-19,127.03,145.39,163.7,110.68
2017-12-20,127.01,145.79,166.47,110.69
2017-12-21,127.44,145.73,169.82,110.7
2017-12-22,125.45,147.21,166.01,110.74
2017-12-23,123.92,146.94,168.19,110.74
2017-12-24,124.85,146.21,168.76,110.74
2017-12-25,125.1,147.07,170.66,110.74
2017-12-26,124.94,147.97,169.67,110.74
2017-12-27,125.02,148.17,166.33,110.76
2017-12-28,125.48,148.84,167.55,110.76
2017-12-29,124.9,148.85,165.83,110.76
2017-12-30,124.04,149.11,163.28,110.76
2017-12-31,124.32,150.25,160.9,110.81
2018-01-01,123.23,150.88,162.11,110.81
2018-01-02,123.76,150.76,162.45,110.82
2018-01-03,121.84,152.09,164.01,110.84
2018-01-04,123.08,149.89,165.36,110.9
2018-01-05,123.68,151.88,164.65,110.93
2018-01-06,124.03,150.3,164.6,110.96
2018-01-07,125.24,149.75,163.72,111.0
2018-01-08,127.28,149.76,163.41,111.0
2018-01-09,128.55,149.66,161.68,111.02
2018-01-10,126.4,150.65,162.49,111.05
2018-01-11,124.94,149.7,164.6,111.05
2018-01-12,124.26,149.98,163.15,111.05
2018-01-13,124.34,149.48,165.66,111.05
2018-01-14,125.0,149.8,165.96,111.08
2018-01-15,124.2,149.78,166.51,111.08
2018-01-16,124.47,149.91,163.37,111.08
2018-01-17,123.64,149.44,160.09,111.08
2018-01-18,122.99,149.0,160.43,111.09
2018-01-19,121.42,149.31,161.98,111.09
2018-01-20,120.42,150.24,160.82,111.1
2018-01-21,118.95,149.72,164.03,111.1
2018-01-22,117.91,148.95,165.51,111.12
2018-01-23,119.13,149.57,163.87,111.12
2018-01-24,118.12,149.58,164.02,111.12
2018-01-25,121.14,150.4,168.85,111.12
2018-01-26,121.76,149.59,166.54,111.12
2018-01-27,122.02,147.97,167.64,111.12
2018-01-28,121.09,147.52,167.1,111.13
2018-01-29,121.95,146.85,168.56,111.14
2018-01-30,121.34,146.82,171.12,111.16
2018-01-31,121.53,146.27,170.45,111.16
2018-02-01,124.55,147.0,172.75,111.2
2018-02-02,124.49,146.77,177.32,111.2
2018-02-03,125.9,146.95,177.55,111.22
2018-02-04,125.12,147.14,179.25,111.22
2018-02-05,125.13,147.36,178.13,111.24
2018-02-06,127.29,147.38,178.26,111.24
2018-02-07,126.6,147.89,177.99,111.26
2018-02-08,128.83,147.2,179.73,111.27
2018-02-09,129.75,148.54,182.33,111.3
2018-02-10,129.12,148.36,182.2,111.3
2018-02-11,129.95,147.18,185.54,111.3
2018-02-12,131.2,147.4,188.94,111.3
2018-02-13,132.03,146.66,190.89,111.34
2018-02-14,130.14,147.31,189.86,111.34
2018-02-15,129.31,149.41,188.62,111.35
2018-02-16,129.06,148.72,186.96,111.35
2018-02-17,129.03,149.07,189.12,111.36
2018-02-18,129.84,147.48,186.59,111.36
2018-02-19,130.11,147.94,188.15,111.36
2018-02-20,128.54,147.16,185.92,111.36
2018-02-21,129.06,146.62,187.79,111.38
2018-02-22,129.86,145.65,187.92,111.4
2018-02-23,130.6,146.37,190.93,111.43
2018-02-24,131.99,147.34,193.56,111.43
2018-02-25,133.09,147.4,196.88,111.44
2018-02-26,133.73,146.64,200.33,111.44
2018-02-27,133.69,148.16,200.76,111.44
2018-02-28,131.68,147.5,198.21,111.45
2018-03-01,132.27,145.55,195.92,111.45
2018-03-02,132.58,146.01,191.37,111.47
2018-03-03,132.98,145.04,189.09,111.48
2018-03-04,131.44,145.99,189.34,111.48
2018-03-05,130.17,145.68,188.22,111.51
2018-03-06,131.52,146.27,187.93,111.51
2018-03-07,131.53,147.61,189.1,111.52
2018-03-08,132.43,146.53,188.53,111.52
2018-03-09,132.52,146.06,186.21,111.52
2018-03-10,132.62,146.03,186.19,111.54
2018-03-11,133.85,147.49,184.37,111.54
2018-03-12,133.26,146.92,183.89,111.54
2018-03-13,133.44,146.41,186.86,111.62
2018-03-14,132.92,146.89,186.37,111.62
2018-03-15,132.43,146.4,190.31,111.67
2018-03-16,132.1,146.58,193.58,111.68
2018-03-17,132.43,145.2,192.39,111.68
2018-03-18,131.89,147.28,190.04,111.7
2018-03-19,133.52,146.08,190.03,111.75
2018-03-20,132.46,145.82,192.67,111.75
2018-03-21,132.28,145.84,191.68,111.75
2018-03-22,131.79,147.64,193.8,111.78
2018-03-23,133.66,146.46,196.61,111.8
2018-03-24,133.96,148.33,194.97,111.84
2018-03-25,135.33,149.08,193.56,111.86
2018-03-26,133.5,149.52,195.26,111.92
2018-03-27,133.9,148.64,195.7,111.93
2018-03-28,135.08,149.21,194.26,111.95
2018-03-29,135.24,148.58,193.57,111.96
2018-03-30,136.67,149.81,193.52,111.97
2018-03-31,136.06,148.94,190.16,112.0
2018-04-01,137.94,148.87,191.94,112.01
2018-04-02,141.02,148.4,190.99,112.04
2018-04-03,140.6,147.52,185.06,112.08
2018-04-04,140.07,148.25,185.11,112.1
2018-04-05,142.06,148.79,183.63,112.12
2018-04-06,144.25,149.97,187.33,112.12
2018-04-07,143.6,148.34,186.17,112.12
2018-04-08,143.1,149.38,183.93,112.15
2018-04-09,142.78,151.79,185.1,112.2
2018-04-10,141.04,151.4,183.79,112.2
2018-04-11,139.89,153.26,182.25,112.2
2018-04-12,138.63,153.05,183.41,112.21
2018-04-13,137.69,151.78,181.32,112.21
2018-04-14,137.7,151.53,178.4,112.21
2018-04-15,138.07,152.57,182.07,112.23
2018-04-16,140.16,151.82,183.39,112.29
2018-04-17,138.9,151.29,182.93,112.29
2018-04-18,140.26,151.89,183.01,112.29
2018-04-19,140.04,151.94,184.18,112.31
2018-04-20,140.03,152.54,186.35,112.34
2018-04-21,140.98,152.81,184.83,112.36
2018-04-22,139.56,153.32,185.71,112.42
2018-04-23,140.12,152.94,184.73,112.43
2018-04-24,140.4,153.21,184.42,112.47
2018-04-25,141.12,152.36,184.86,112.47
2018-04-26,141.56,153.64,184.94,112.48
2018-04-27,144.94,153.08,186.61,112.48
2018-04-28,144.13,154.21,187.76,112.52
2018-04-29,143.47,154.03,184.62,112.52
2018-04-30,142.69,154.26,181.85,112.54
2018-05-01,142.01,153.83,181.17,112.54
2018-05-02,141.22,152.89,185.12,112.56
2018-05-03,142.87,151.27,183.41,112.58
2018-05-04,144.86,150.31,183.07,112.58
2018-05-05,144.14,150.05,182.04,112.58
2018-05-06,143.08,150.29,180.97,112.59
2018-05-07,143.78,151.29,181.44,112.62
2018-05-08,143.09,150.91,184.48,112.68
2018-05-09,144.01,150.12,185.55,112.7
2018-05-10,144.35,148.81,183.94,112.73
2018-05-11,142.36,149.3,189.96,112.73
2018-05-12,144.51,150.64,190.23,112.8
2018-05-13,147.04,151.89,189.07,112.83
2018-05-14,146.26,152.61,192.27,112.83
2018-05-15,145.79,153.27,191.33,112.84
2018-05-16,146.24,154.95,195.14,112.84
2018-05-17,146.77,155.32,193.29,112.84
2018-05-18,147.74,155.99,196.6,112.9
2018-05-19,150.63,155.72,197.16,112.9
2018-05-20,150.45,154.44,200.22,112.9
2018-05-21,149.38,153.82,204.76,112.9
2018-05-22,147.52,153.86,202.21,112.9
2018-05-23,146.57,153.96,205.31,112.91
2018-05-24,146.58,155.88,202.11,112.95
2018-05-25,149.15,156.0,199.79,112.95
2018-05-26,148.48,157.2,198.05,112.95
2018-05-27,148.86,156.82,199.31,112.96
2018-05-28,148.9,156.56,199.49,112.97
2018-05-29,150.64,155.3,199.21,113.01
2018-05-30,154.34,154.62,199.65,113.01
2018-05-31,153.63,155.18,201.11,113.01
2018-06-01,152.99,155.23,202.77,113.01
2018-06-02,154.57,156.19,205.45,113.02
2018-06-03,155.63,156.41,209.91,113.02
2018-06-04,158.43,156.11,209.97,113.02
2018-06-05,159.38,158.28,208.82,113.02
2018-06-06,158.9,158.23,210.41,113.02
2018-06-07,159.86,159.43,207.77,113.05
2018-06-08,161.61,159.08,206.26,113.08
2018-06-09,162.93,159.83,208.75,113.08
2018-06-10,163.78,160.81,208.56,113.13
2018-06-11,165.51,161.07,205.79,113.13
2018-06-12,167.41,158.75,202.39,113.13
2018-06-13,169.68,158.81,202.61,113.13
2018-06-14,170.79,160.09,205.4,113.18
2018-06-15,170.6,160.66,208.19,113.18
2018-06-16,170.9,161.16,208.57,113.18
2018-06-17,172.93,159.47,213.56,113.18
2018-06-18,171.68,158.8,213.41,113.18
2018-06-19,172.35,159.25,213.18,113.2
2018-06-20,171.79,159.71,207.08,113.2
2018-06-21,171.91,160.98,206.12,113.2
2018-06-22,174.06,160.87,208.26,113.2
2018-06-23,174.45,161.33,212.16,113.24
2018-06-24,174.6,161.39,210.25,113.24
2018-06-25,172.45,160.44,211.48,113.24
2018-06-26,173.75,158.23,214.16,113.29
2018-06-27,174.88,158.7,214.3,113.31
2018-06-28,178.56,158.92,208.84,113.32
2018-06-29,178.12,158.35,209.55,113.32
2018-06-30,178.56,156.79,211.5,113.33
2018-07-01,179.06,157.45,209.32,113.33
2018-07-02,181.82,157.24,208.82,113.33
2018-07-03,181.73,157.83,206.16,113.33
2018-07-04,182.29,159.73,200.25,113.36
2018-07-05,183.41,157.64,202.74,113.37
2018-07-06,183.81,157.0,202.84,113.38
2018-07-07,183.12,156.84,206.71,113.4
2018-07-08,183.53,158.32,208.87,113.42
2018-07-09,185.48,156.74,208.13,113.42
2018-07-10,183.77,158.71,208.04,113.42
2018-07-11,184.08,158.89,209.51,113.42
2018-07-12,182.95,158.84,211.96,113.42
2018-07-13,185.1,158.68,212.86,113.42
2018-07-14,182.54,158.29,215.7,113.42
2018-07-15,181.66,159.38,215.08,113.42
2018-07-16,182.38,158.36,212.73,113.42
2018-07-17,185.17,158.75,212.69,113.46
2018-07-18,185.14,158.41,213.3,113.47
2018-07-19,184.25,157.7,210.48,113.47
2018-07-20,187.62,160.33,207.37,113.55
2018-07-21,185.16,160.79,208.55,113.55
2018-07-22,181.44,161.46,207.68,113.58
2018-07-23,182.27,162.66,207.4,113.59
2018-07-24,181.49,161.26,206.65,113.62
2018-07-25,179.83,163.09,210.41,113.63
2018-07-26,181.11,160.59,213.6,113.63
2018-07-27,181.61,159.86,210.68,113.64
2018-07-28,180.72,159.45,209.5,113.66
2018-07-29,178.63,160.07,211.68,113.66
2018-07-30,180.18,160.34,213.26,113.72
2018-07-31,181.37,160.22,213.27,113.74
2018-08-01,181.27,160.25,210.6,113.77
2018-08-02,184.53,159.31,209.06,113.77
2018-08-03,182.76,157.87,207.93,113.79
2018-08-04,180.23,158.63,208.7,113.83
2018-08-05,179.14,159.37,212.95,113.85
2018-08-06,179.14,161.01,211.38,113.86
2018-08-07,179.62,160.26,209.0,113.86
2018-08-08,179.29,161.0,208.85,113.86
2018-08-09,179.96,160.76,211.46,113.86
2018-08-10,177.93,162.01,208.07,113.88
2018-08-11,180.45,163.1,211.69,113.88
2018-08-12,180.38,163.36,211.39,113.91
2018-08-13,182.37,163.06,209.71,113.91
2018-08-14,183.04,164.09,205.99,113.91
2018-08-15,183.91,164.81,207.78,113.93
2018-08-16,184.97,164.15,207.48,113.93
2018-08-17,185.84,162.83,208.0,113.96
2018-08-18,187.04,162.58,205.96,113.99
2018-08-19,189.48,164.18,205.31,113.99
2018-08-20,189.91,165.41,204.27,114.03
2018-08-21,191.27,164.31,204.14,114.04
2018-08-22,191.19,163.15,202.68,114.08
2018-08-23,193.88,164.51,199.23,114.14
2018-08-24,192.73,163.39,205.7,114.14
2018-08-25,196.12,163.96,202.6,114.17
2018-08-26,196.13,163.37,203.13,114.17
2018-08-27,193.58,165.08,199.13,114.17
2018-08-28,193.9,164.33,194.7,114.17
2018-08-29,192.74,165.57,195.02,114.17
2018-08-30,194.36,165.8,195.52,114.17
2018-08-31,193.25,166.11,198.48,114.19
2018-09-01,192.52,164.12,199.5,114.19
2018-09-02,189.2,161.91,199.26,114.22
2018-09-03,188.48,161.73,197.19,114.24
2018-09-04,184.3,162.02,200.73,114.3
2018-09-05,181.65,160.93,203.0,114.33
2018-09-06,183.03,159.88,200.21,114.37
2018-09-07,184.47,160.49,200.4,114.39
2018-09-08,185.29,161.1,200.84,114.4
2018-09-09,183.69,161.01,200.14,114.45
2018-09-10,183.69,161.84,202.03,114.48
2018-09-11,183.76,160.7,204.08,114.49
2018-09-12,181.84,160.38,203.74,114.5
2018-09-13,184.52,162.1,203.19,114.53
2018-09-14,186.13,162.21,206.84,114.53
2018-09-15,185.82,162.39,209.18,114.53
2018-09-16,185.95,164.8,209.46,114.58
2018-09-17,186.39,163.41,205.68,114.64
2018-09-18,182.92,164.27,206.6,114.64
2018-09-19,182.57,166.05,208.38,114.64
2018-09-20,181.48,165.75,201.97,114.68
2018-09-21,179.85,166.7,202.67,114.71
2018-09-22,179.45,165.72,201.8,114.74
2018-09-23,182.59,165.05,201.39,114.77
2018-09-24,183.78,165.5,199.4,114.77
2018-09-25,182.87,166.38,199.17,114.79
2018-09-26,183.94,167.6,202.49,114.8
2018-09-27,186.46,169.31,201.56,114.8
2018-09-28,188.17,169.28,203.92,114.82
2018-09-29,188.36,170.61,202.14,114.87
2018-09-30,187.29,170.29,204.02,114.87
2018-10-01,188.61,171.3,204.13,114.88
2018-10-02,189.39,171.57,205.06,114.89
2018-10-03,191.08,172.1,205.19,114.89
2018-10-04,192.31,172.61,206.81,114.92
2018-10-05,194.3,170.93,200.89,114.92
2018-10-06,193.41,169.77,197.74,114.97
2018-10-07,195.9,169.93,198.79,114.99
2018-10-08,196.35,168.19,194.27,114.99
2018-10-09,200.32,169.11,193.19,115.05
2018-10-10,199.1,170.09,193.17,115.07
2018-10-11,202.47,170.49,191.43,115.07
2018-10-12,202.94,169.34,190.01,115.11
2018-10-13,201.78,170.86,190.71,115.13
2018-10-14,200.95,173.11,193.04,115.13
2018-10-15,200.43,173.32,191.02,115.13
2018-10-16,201.32,173.92,189.86,115.15
2018-10-17,202.4,174.19,188.36,115.15
2018-10-18,201.4,174.82,183.28,115.16
2018-10-19,201.44,174.74,183.67,115.17
2018-10-20,205.63,174.75,185.76,115.17
2018-10-21,209.09,175.8,188.04,115.19
2018-10-22,210.04,178.46,186.26,115.19
2018-10-23,210.21,176.95,183.69,115.19
2018-10-24,210.54,176.88,183.83,115.23
2018-10-25,211.85,175.62,185.69,115.26
2018-10-26,209.91,177.44,186.12,115.26
2018-10-27,209.49,176.83,186.84,115.26
2018-10-28,206.31,175.29,189.41,115.29
2018-10-29,207.17,176.04,187.9,115.29
2018-10-30,208.53,178.03,187.53,115.29
2018-10-31,207.67,178.82,191.19,115.32
2018-11-01,210.86,179.1,190.86,115.32
2018-11-02,208.53,179.62,188.19,115.32
2018-11-03,205.76,181.27,186.84,115.37
2018-11-04,206.29,180.33,184.93,115.37
2018-11-05,208.42,180.25,185.79,115.38
2018-11-06,211.84,179.79,183.98,115.4
2018-11-07,211.02,178.53,184.65,115.43
2018-11-08,213.27,178.21,183.18,115.43
2018-11-09,213.28,179.5,178.85,115.43
2018-11-10,213.03,180.19,179.58,115.44
2018-11-11,214.9,180.98,179.98,115.46
2018-11-12,216.32,181.19,181.15,115.47
2018-11-13,213.22,181.84,179.84,115.56
2018-11-14,216.3,180.98,178.33,115.56
2018-11-15,219.22,180.68,179.25,115.6
2018-11-16,218.03,180.95,182.51,115.64
2018-11-17,218.93,181.31,182.63,115.66
2018-11-18,220.05,181.73,183.62,115.66
2018-11-19,220.69,181.62,183.03,115.72
2018-11-20,219.64,181.24,179.9,115.72
2018-11-21,218.35,184.93,182.01,115.72
2018-11-22,218.39,186.03,184.02,115.77
2018-11-23,220.91,186.57,185.63,115.77
2018-11-24,222.14,186.35,185.34,115.82
2018-11-25,221.46,185.87,186.71,115.82
2018-11-26,223.17,185.77,188.74,115.82
2018-11-27,217.35,186.17,192.4,115.82
2018-11-28,219.81,184.03,194.7,115.84
2018-11-29,216.33,182.28,194.95,115.84
2018-11-30,215.68,181.6,192.13,115.84
2018-12-01,213.51,181.89,192.58,115.89
2018-12-02,211.01,181.67,193.25,115.95
2018-12-03,213.43,183.41,194.93,115.95
2018-12-04,212.58,181.77,198.1,115.95
2018-12-05,213.36,180.96,197.98,115.95
2018-12-06,213.36,182.75,202.94,115.96
2018-12-07,214.41,182.95,198.97,115.99
2018-12-08,214.66,184.02,200.04,116.0
2018-12-09,212.17,186.46,198.31,116.01
2018-12-10,214.26,185.7,194.1,116.01
2018-12-11,213.36,185.64,193.75,116.03
2018-12-12,210.34,185.37,190.63,116.09
2018-12-13,209.59,183.16,190.37,116.09
2018-12-14,212.66,182.86,190.55,116.1
2018-12-15,214.46,183.92,193.12,116.1
2018-12-16,213.85,184.6,189.89,116.1
2018-12-17,213.24,185.37,191.99,116.1
2018-12-18,212.69,184.99,192.31,116.12
2018-12-19,216.98,184.28,194.7,116.14
2018-12-20,217.86,185.81,193.84,116.19
2018-12-21,218.84,185.28,190.98,116.2
2018-12-22,221.06,185.67,188.42,116.2
2018-12-23,221.66,185.92,185.74,116.2
2018-12-24,221.21,187.68,186.86,116.2
2018-12-25,220.9,188.88,190.16,116.2
2018-12-26,220.84,187.41,189.03,116.23
2018-12-27,220.86,186.07,190.5,116.24
2018-12-28,222.47,186.8,187.29,116.26
2018-12-29,222.68,186.77,187.77,116.26
2018-12-30,224.32,186.29,189.32,116.3
2018-12-31,224.24,187.54,186.29,116.3
2019-01-01,224.5,187.81,185.95,116.34
2019-01-02,220.41,187.93,187.58,116.36
2019-01-03,222.42,188.9,181.45,116.36
2019-01-04,223.24,188.51,184.36,116.37
2019-01-05,225.44,190.43,185.2,116.38
2019-01-06,219.47,189.54,186.84,116.44
2019-01-07,223.93,190.38,186.05,116.45
2019-01-08,223.73,192.16,182.49,116.46
2019-01-09,226.17,190.55,183.71,116.46
2019-01-10,224.06,190.2,183.63,116.49
2019-01-11,225.46,191.62,183.79,116.52
2019-01-12,223.33,193.07,186.21,116.52
2019-01-13,222.11,192.92,187.94,116.52
2019-01-14,226.25,192.08,192.25,116.52
2019-01-15,225.94,193.3,192.69,116.53
2019-01-16,226.5,194.79,191.26,116.57
2019-01-17,228.46,193.43,190.95,116.57
2019-01-18,229.63,192.02,191.96,116.57
2019-01-19,230.05,192.35,194.32,116.57
2019-01-20,230.94,193.17,191.17,116.63
2019-01-21,236.33,192.86,191.28,116.65
2019-01-22,236.31,193.74,194.96,116.69
2019-01-23,236.86,192.93,194.53,116.72
2019-01-24,239.32,190.44,196.73,116.73
2019-01-25,241.92,189.98,197.95,116.74
2019-01-26,244.75,190.11,200.24,116.79
2019-01-27,246.33,189.84,198.49,116.8
2019-01-28,243.8,188.51,196.76,116.83
2019-01-29,247.68,186.43,196.91,116.86
2019-01-30,245.13,185.88,193.56,116.89
2019-01-31,245.93,186.98,193.06,116.9
2019-02-01,244.3,188.52,193.73,116.9
2019-02-02,244.25,189.98,197.85,116.93
2019-02-03,245.12,189.06,198.87,116.97
2019-02-04,245.96,187.75,200.42,117.01
2019-02-05,247.05,188.39,203.23,117.03
2019-02-06,250.94,189.2,201.09,117.06
2019-02-07,252.12,189.73,200.81,117.06
2019-02-08,251.65,187.39,206.6,117.06
2019-02-09,254.06,186.43,206.52,117.09
2019-02-10,257.03,186.45,209.3,117.09
2019-02-11,254.18,187.07,211.75,117.1
2019-02-12,255.73,188.03,208.28,117.15
2019-02-13,257.53,188.25,209.14,117.2
2019-02-14,256.92,188.69,209.6,117.21
2019-02-15,260.38,188.85,210.51,117.21
2019-02-16,260.13,189.72,208.8,117.22
2019-02-17,260.55,190.14,206.24,117.25
2019-02-18,260.23,190.28,205.22,117.26
2019-02-19,260.38,190.01,205.09,117.26
2019-02-20,257.82,190.16,208.02,117.3
2019-02-21,254.45,190.79,212.53,117.32
2019-02-22,258.41,191.17,216.08,117.32
2019-02-23,256.47,191.68,218.35,117.34
2019-02-24,254.19,193.36,215.95,117.38
2019-02-25,249.19,193.73,215.05,117.38
2019-02-26,247.8,193.0,215.68,117.38
2019-02-27,244.84,194.13,214.23,117.38
2019-02-28,248.76,192.52,215.77,117.4
2019-03-01,251.25,191.27,217.68,117.43
2019-03-02,249.73,191.73,219.14,117.43
2019-03-03,255.2,192.41,221.86,117.43
2019-03-04,257.68,190.96,219.67,117.47
2019-03-05,257.0,190.56,222.16,117.47
2019-03-06,251.13,189.89,220.5,117.48
2019-03-07,256.71,189.36,218.24,117.49
2019-03-08,253.48,190.54,219.7,117.5
2019-03-09,249.69,191.44,222.91,117.56
2019-03-10,252.22,191.47,224.28,117.66
2019-03-11,258.19,190.87,224.45,117.66
2019-03-12,261.69,189.31,225.37,117.7
2019-03-13,263.2,191.06,225.84,117.7
2019-03-14,264.79,191.83,223.05,117.74
2019-03-15,267.04,191.03,220.0,117.78
2019-03-16,269.07,191.95,219.91,117.83
2019-03-17,269.9,191.92,220.23,117.85
2019-03-18,270.28,191.63,220.37,117.85
